radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst
0.002089327691584391,0.003441466854724965,0.013819934179595674,0.05735778091208275,2.2997179125528914e-05,3.5989656793606024e-05,2.0230371415138694e-05,6.751292900799248e-06,4.471086036671368e-05,2.1109543958627176e-05,0.0001236953455571227,0.0002003291020216267,0.0007447108603667137,0.005980253878702398,4.045604137282557e-06,2.2021626704278325e-05,1.333098260460743e-05,4.151386929948284e-06,5.973201692524682e-06,5.1551480959097325e-06,0.002287964268923366,0.003683591913493183,0.014706158909261871,0.06685472496473907,2.837329572167372e-05,5.7263751763046545e-05,3.370944992947814e-05,1.1250587682181475e-05,5.298542548189939e-05,2.548189938881053e-05
0.004043253408556652,0.005763986835919135,0.02684532204983545,0.21847672778561353,2.517630465444288e-05,4.301833568406206e-05,3.9774330042313116e-05,1.8674188998589563e-05,4.529854254818994e-05,1.5249177244945933e-05,0.00013885754583921016,0.00024471086036671367,0.0008709449929478138,0.01633051245886225,1.3681241184767276e-06,1.3201692524682652e-05,9.995298542548191e-06,2.6492712740949697e-06,3.589562764456982e-06,1.4807240244475787e-06,0.005481899388810532,0.007950164551010814,0.03563704748472026,0.39515749882463563,3.7259050305594736e-05,0.00017381288199341794,0.0001543488481429243,4.464033850493653e-05,7.787964268923366e-05,3.147625763986836e-05
0.0032440056417489425,0.0037118006582040433,0.021257639868359192,0.13730606488011285,2.3671838269863657e-05,3.008932769158439e-05,1.8309826046074283e-05,1.1915843911612599e-05,3.9069111424541606e-05,1.543488481429243e-05,6.55148095909732e-05,0.00014586271744240715,0.0004600376116596145,0.005488951574988247,1.108838740009403e-06,4.854254818993889e-06,4.134931828866949e-06,2.1640808650681714e-06,2.8678890456041374e-06,7.357780912082745e-07,0.003895157498824636,0.0049036201222378934,0.025928537846732488,0.19097320169252469,3.316878232251998e-05,8.326281147155619e-05,6.53267512929008e-05,3.251057827926657e-05,6.086036671368125e-05,2.4212505876821815e-05
0.0028937470615890927,0.0038834038551951106,0.018615420780441937,0.11069581570286788,2.156088387400094e-05,1.6053126469205456e-05,7.926657263751762e-06,5.3408556652562296e-06,4.0432534085566526e-05,1.390220968500235e-05,5.888575458392101e-05,0.00024094969440526562,0.0004090267983074753,0.0046262341325811,1.1410437235543018e-06,4.275975552421251e-06,4.292430653502585e-06,1.8723554301833568e-06,3.2581100141043726e-06,5.416078984485191e-07,0.003316878232251998,0.005456041372825576,0.021088387400094027,0.14365303244005642,2.7644569816643158e-05,4.332393041842971e-05,4.003291020216267e-05,2.0357310766337565e-05,6.15420780441937e-05,1.788669487541138e-05
0.003777621062529384,0.0046191819464033845,0.024471086036671367,0.19221908791725437,2.155148095909732e-05,1.9802538787023976e-05,2.2964268923366244e-05,1.560413728255759e-05,4.2266102491772446e-05,1.267277856135402e-05,0.00017569346497414197,0.0002388340385519511,0.00118218147625764,0.018629525152797366,2.543488481429243e-06,5.178655383168783e-06,8.227550540667607e-06,4.2524682651622e-06,3.6436295251527975e-06,4.579219558063e-07,0.004647390691114245,0.005773389750822755,0.030277385989656798,0.28749412317818523,3.5260930888575456e-05,4.8072402444757874e-05,6.650211565585331e-05,3.573107663375646e-05,6.229431123648332e-05,1.501410437235543e-05
0.0031805359661495063,0.002571697226140103,0.020665256229431123,0.1314527503526093,3.034790785143394e-05,2.461212976022567e-05,1.6165961448048893e-05,1.541137752703338e-05,5.648801128349789e-05,1.5611189468735308e-05,9.640338504936531e-05,0.0002383638928067701,0.0006234132581100141,0.007675129290079925,3.149976492712741e-06,6.673718852844381e-06,2.7315467795016455e-06,1.9367653972731545e-06,6.046074283027738e-06,1.448989186647861e-06,0.003309826046074283,0.0029360601786553833,0.02147625763986836,0.1423366243535496,3.4109073812881996e-05,3.241654913023037e-05,2.0072872590503055e-05,1.741184767277856e-05,6.370474847202633e-05,1.6904090267983077e-05
0.004243065350258581,0.003796426892336624,0.02825575928537847,0.23648330982604607,2.5035260930888573e-05,5.044663845792196e-05,3.958627174424071e-05,2.538787023977433e-05,5.058768218147626e-05,1.5686412787964267e-05,0.0002305124588622473,0.00012940761636107194,0.0014835448989186648,0.031687823225199814,1.866478608368594e-06,1.3725905030559472e-05,1.0949694405265632e-05,4.866008462623413e-06,6.090738128819934e-06,1.6582040432534086e-06,0.0052632816173013635,0.0044452280206864125,0.03528443817583451,0.37846732487070994,3.474377056887635e-05,0.0001324400564174894,8.899858956276446e-05,4.9412317818523744e-05,8.817583450869769e-05,2.6046074283027738e-05
0.004743770568876352,0.005634696755994358,0.03377997179125529,0.2926657263751763,3.0230371415138693e-05,8.119417019275976e-05,8.824635637047485e-05,3.7705688763516686e-05,6.83121767748002e-05,1.9139633286318762e-05,0.0002190173953925717,0.00044311236483309826,0.0020331452750352607,0.027362482369534556,2.440056417489422e-06,1.6067230841560884e-05,2.5646450399623886e-05,6.095439586271745e-06,1.8559003291020217e-05,1.4073812881993417e-06,0.005493653032440057,0.0074565115185707565,0.04003291020216267,0.3815232722143865,3.852844381758345e-05,0.00014489891866478608,0.0001805594734367654,5.895627644569817e-05,0.00012787964268923366,2.3422661024917726e-05
0.0030230371415138693,0.004231311706629055,0.019555712270803948,0.1190173953925717,2.3352139163140575e-05,2.2440056417489423e-05,9.141984015044663e-06,5.4419370004701455e-06,4.0385519511048425e-05,1.409732016925247e-05,6.241184767277856e-05,0.00025740479548660083,0.00041795956746591446,0.004783732957216738,1.2442407146215326e-06,3.904560413728255e-06,4.868359191349318e-06,1.9226610249177245e-06,4.109073812881993e-06,6.694875411377527e-07,0.0033474377056887635,0.005834508697696286,0.021598495533615418,0.14623883403855195,3.030089327691584e-05,5.032910202162671e-05,4.069111424541608e-05,1.863187588152327e-05,6.53267512929008e-05,1.861307005171603e-05
0.00269158439116126,0.004929478138222849,0.01735072872590503,0.09438175834508698,2.590503055947344e-05,2.2007522331922894e-05,1.0792195580629995e-05,5.249177244945933e-06,4.330042313117066e-05,1.646685472496474e-05,7.642219087917254e-05,0.0005110484250117536,0.0004882463563704748,0.005787494123178185,2.437705688763517e-06,4.010343206393982e-06,6.078984485190409e-06,1.7644569816643158e-06,4.268923366243536e-06,9.346497414198403e-07,0.003081805359661495,0.0075599435825105775,0.019870709920075225,0.12343676539727316,3.6600846262341326e-05,3.939821344616831e-05,4.125528913963328e-05,1.4402914903620122e-05,6.492712740949694e-05,2.0806299952985427e-05
0.0031358721203573105,0.0037282557592853783,0.02033145275035261,0.1222378937470616,2.534085566525623e-05,3.608368594264222e-05,2.748001880582981e-05,1.642454160789845e-05,4.5651151857075695e-05,1.622472966619652e-05,6.723084156088386e-05,0.0002388340385519511,0.0003608368594264222,0.00304654442877292,1.5970850963798776e-06,8.403855195110483e-06,9.355900329102022e-06,3.2510578279266575e-06,5.016455101081335e-06,1.0820404325340857e-06,0.003650681711330512,0.005451339915373766,0.022722143864598025,0.14454630935590032,3.610719322990127e-05,0.00011262341325811002,0.00011419840150446639,4.015044663845792e-05,8.291020216267042e-05,2.388340385519511e-05
0.005928537846732486,0.005855665256229431,0.040314997649271274,0.4414668547249647,2.4988246356370476e-05,6.264692054536907e-05,7.849083215796896e-05,4.337094499294781e-05,4.299482839680301e-05,1.5942642219087918e-05,0.0002109308885754584,0.0003464974141984015,0.0017353079454630934,0.028208744710860368,1.9196050775740477e-06,1.338269863657734e-05,1.3469675599435824e-05,4.7719793135872116e-06,2.5035260930888575e-06,1.3852844381758345e-06,0.007052186177715092,0.007903149976492711,0.04976492712740949,0.6022566995768688,3.697696285848613e-05,0.00014283027738598965,0.00015223319228960976,6.739539257169722e-05,5.535966149506347e-05,2.4706158909261872e-05
0.004489891866478609,0.006180065820404325,0.030347907851433945,0.26610249177244943,2.856135401974612e-05,4.21015514809591e-05,4.5533615420780444e-05,3.45322049835449e-05,3.8410907381288196e-05,1.698166431593794e-05,0.00012200282087447109,0.0006840620592383639,0.0013636577338975082,0.015773389750822753,1.7736248236953454e-06,1.4221908791725435e-05,5.016455101081335e-06,4.332393041842971e-06,7.183826986365773e-06,2.4424071462153268e-06,0.004779031499764927,0.00769158439116126,0.03321579689703808,0.305124588622473,3.2722143864598026e-05,6.62200282087447e-05,5.7169722614010344e-05,4.327691584391162e-05,5.432534085566526e-05,2.1633756464503997e-05
0.0028208744710860366,0.003678890456041373,0.01808885754583921,0.10420780441937001,2.2856135401974612e-05,1.6842971321109545e-05,9.757874941231782e-06,4.379407616361072e-06,4.8871650211565586e-05,1.4029149036201222e-05,5.3385049365303245e-05,0.00029501645510108133,0.00033874000940291494,0.0037987776210625292,1.403149976492713e-06,4.259520451339915e-06,4.717912552891396e-06,1.651857075693465e-06,4.635637047484721e-06,6.128349788434414e-07,0.0032134461683121767,0.005853314527503526,0.02063469675599436,0.13349788434414667,3.236953455571227e-05,4.7085096379877766e-05,5.3291020216267044e-05,1.7940761636107194e-05,7.943112364833097e-05,1.8627174424071462e-05
0.0043394452280206865,0.004353549600376117,0.02846732487070992,0.2527033380347908,2.321109543958627e-05,2.4753173483779973e-05,3.138222849083216e-05,2.0674659144334745e-05,5.0117536436295254e-05,1.4156088387400095e-05,0.00016448048895157497,0.00034673248707099203,0.0011241184767277856,0.018946873530794547,1.5211565585331453e-06,3.876351669017395e-06,6.5961448048895165e-06,3.3380347907851435e-06,5.5712270803949224e-06,8.82698636577339e-07,0.005390220968500235,0.006506817113305125,0.03577809120827456,0.3768218147625764,3.286318758815233e-05,4.910672308415609e-05,7.421250587682181e-05,3.8598965679360605e-05,8.685942642219088e-05,2.016690173953926e-05
0.0034038551951104845,0.005044663845792195,0.022155618241654913,0.1523742360131641,2.2200282087447108e-05,2.338269863657734e-05,2.8302773859896568e-05,1.160789844851904e-05,4.8777621062529384e-05,1.3248707099200753e-05,9.882463563704749e-05,0.0005218617771509168,0.0007759755524212506,0.009137282557592854,2.2023977433004234e-06,7.0122237893747055e-06,1.2625763986835919e-05,4.139633286318759e-06,5.684062059238364e-06,7.637517630465445e-07,0.0038105312646920545,0.006875881523272214,0.02548189938881053,0.19015044663845793,3.0700517160319696e-05,4.64503996238834e-05,7.872590503055946e-05,2.8796426892336625e-05,7.099200752233192e-05,1.6093088857545836e-05
0.004471086036671368,0.00578044193700047,0.028678890456041373,0.2529384109073813,2.122472966619652e-05,2.834978843441467e-05,3.450869769628585e-05,1.944287729196051e-05,4.590973201692525e-05,1.3232251998119416e-05,0.00012917254348848142,0.00015599435825105782,0.0007181476257639869,0.0135519511048425,9.102021626704278e-07,4.3300423131170664e-06,8.721203573107664e-06,2.8208744710860367e-06,4.61683121767748e-06,7.844381758345088e-07,0.005773389750822755,0.007148566055477198,0.03594264221908792,0.3815232722143865,2.936060178655383e-05,7.536436295251528e-05,0.0001352844381758345,4.59802538787024e-05,9.299482839680302e-05,2.1833568406205925e-05
0.0029055007052186175,0.005124588622472967,0.018754113775270333,0.10956746591443348,2.062059238363893e-05,2.2202632816173014e-05,1.4139633286318759e-05,8.803479078514339e-06,4.536906440996709e-05,1.5054066760695815e-05,7.000470145745182e-05,0.0003530794546309356,0.0005178655383168782,0.004924776680771039,1.6718382698636577e-06,5.860366713681241e-06,6.3540197461212976e-06,3.0394922425952044e-06,4.60272684532205e-06,1.049130230371415e-06,0.0032510578279266573,0.007169722614010343,0.021499764927127407,0.13509637987776213,3.0653502585801596e-05,5.78984485190409e-05,5.7216737188528445e-05,2.8326281147155618e-05,6.986365773389752e-05,2.1770098730606488e-05
0.003441466854724965,0.0035825105782792666,0.022512929007992476,0.15324400564174895,2.6610249177244946e-05,3.147625763986836e-05,2.3427362482369534e-05,1.6605547719793136e-05,4.974141984015045e-05,1.4917724494593324e-05,0.0001202397743300423,0.00017329572167371884,0.0008965679360601787,0.01005171603196991,1.2947813822284908e-06,1.0371415138692995e-05,1.0427832628114715e-05,3.8152327221438645e-06,5.705218617771509e-06,1.1379877762106252e-06,0.00384109073812882,0.004287729196050775,0.025716972261401037,0.18890456041372827,3.0018805829807243e-05,7.26140103432064e-05,6.1212976022567e-05,3.283968030089328e-05,7.407146215326751e-05,1.9917724494593325e-05
0.0034367653972731545,0.005646450399623883,0.022230841560883872,0.1557827926657264,2.1095439586271745e-05,2.0230371415138694e-05,7.291960507757405e-06,6.951104842501175e-06,3.960977903149977e-05,1.378937470615891e-05,8.747061589092618e-05,0.0002611659614480489,0.0005357310766337564,0.007936060178655382,1.1443347437705689e-06,4.273624823695346e-06,2.6351669017395393e-06,2.0230371415138694e-06,4.9012693935119885e-06,6.800658204043254e-07,0.003787023977433004,0.006842971321109544,0.024188998589562766,0.18892806770098733,2.621062529384109e-05,4.151386929948284e-05,2.1600846262341324e-05,1.632816173013634e-05,5.928537846732487e-05,1.703338034790785e-05
0.003613070051716032,0.00535025858015985,0.02355430183356841,0.17118006582040435,2.162670427832628e-05,2.4353549600376117e-05,2.6375176304654443e-05,1.759050305594734e-05,4.0362012223789375e-05,1.4332393041842973e-05,7.355430183356841e-05,0.00019776680771039023,0.0004877762106252939,0.00692054536906441,2.322990126939351e-06,5.745181006111894e-06,1.0651151857075693e-05,4.1443347437705685e-06,5.808650681711331e-06,5.035260930888575e-07,0.003862247296661965,0.0060742830277385985,0.025270333803479077,0.19532204983544899,2.9548660084626236e-05,4.694405265632346e-05,6.690173953925717e-05,3.4696755994358255e-05,6.008462623413258e-05,1.6050775740479547e-05
0.0031194170192759755,0.003469675599435825,0.019920075223319227,0.12968970380818054,1.72896097790315e-05,1.1882933709449929e-05,7.665726375176305e-06,6.224729666196521e-06,3.2581100141043724e-05,1.2501175364362952e-05,9.53690644099671e-05,0.00027103902209685,0.0006349318288669487,0.008544898918664787,1.0533615420780441e-06,2.440056417489422e-06,3.1922896097790317e-06,2.543488481429243e-06,2.512929007992478e-06,3.373295721673719e-07,0.00384579219558063,0.005253878702397743,0.02456511518570757,0.19525152797367185,2.3648330982604606e-05,2.9102021626704276e-05,3.173483779971791e-05,2.3530794546309355e-05,4.764927127409497e-05,1.458862247296662e-05
0.003161730136342266,0.004301833568406206,0.020357310766337563,0.13048895157498824,2.4024447578749412e-05,1.9193700047014576e-05,9.341795956746591e-06,6.535025858015985e-06,3.8504936530324404e-05,1.3422661024917723e-05,6.93464974141984e-05,0.0003227550540667607,0.000493417959567466,0.005928537846732486,1.38316878232252e-06,3.5049365303244003e-06,4.4005641748942175e-06,2.2016925246826514e-06,4.4287729196050775e-06,4.271274094969441e-07,0.003549600376116596,0.00609779031499765,0.022940761636107195,0.16440996708979783,3.147625763986836e-05,4.1161259990597086e-05,3.246356370474847e-05,1.8596614950634698e-05,6.295251527973672e-05,1.5521861777150918e-05
0.003540197461212976,0.004661495063469676,0.023577809120827457,0.16586741889985895,2.4424071462153268e-05,3.6506817113305125e-05,3.9962388340385525e-05,2.0721673718852845e-05,4.3606017865538315e-05,1.477197931358721e-05,0.00011208274565115185,0.00022670427832628115,0.0008711800658204043,0.011081335213916315,2.174424071462153e-06,8.73295721673719e-06,1.1440996708979784e-05,4.351198871650211e-06,3.5213916314057357e-06,8.274565115185707e-07,0.004285378467324871,0.005695815702867889,0.029031499764927127,0.24094969440526562,3.6459802538787024e-05,9.880112834978843e-05,0.00012230841560883875,4.971791255289139e-05,6.661965209214857e-05,1.935590032910202e-05
0.004762576398683592,0.005413728255759286,0.031123648330982606,0.29713211095439584,2.1339915373765868e-05,3.086506817113305e-05,3.4438175834508694e-05,2.0411377527033383e-05,4.924776680771039e-05,1.3279266572637517e-05,0.00017809120827456512,0.00035472496473906907,0.001070521861777151,0.020655853314527503,1.4141984015044663e-06,8.185237423601316e-06,9.94828396803009e-06,2.983074753173484e-06,6.245886224729666e-06,1.036906440996709e-06,0.005693464974141984,0.007425952045133992,0.036694875411377524,0.4113775270333804,2.7973671838269863e-05,8.319228960977903e-05,9.633286318758815e-05,3.697696285848613e-05,8.671838269863658e-05,1.9670897978373297e-05
0.0028631875881523273,0.004193700047014574,0.018286318758815236,0.10604137282557594,2.456511518570757e-05,1.65890926187118e-05,5.853314527503526e-06,6.913493182886694e-06,4.466384579219558e-05,1.559708509637988e-05,8.606017865538317e-05,0.0003551951104842501,0.0005665256229431124,0.005745181006111895,1.2771509167842033e-06,2.771509167842031e-06,2.6586741889985896e-06,3.5707569346497416e-06,5.218617771509168e-06,8.011283497884344e-07,0.003015984955336154,0.004917724494593325,0.01930888575458392,0.11640808650681711,2.679830747531735e-05,2.1998119417019274e-05,1.1706629055007051e-05,1.3826986365773389e-05,5.235072872590503e-05,1.7338975082275508e-05
0.0023006582040432538,0.004687353079454631,0.014600376116596144,0.06922896097790315,2.4071462153267513e-05,1.2461212976022568e-05,1.6053126469205453e-06,1.8657733897508226e-06,3.173483779971791e-05,1.619652092148566e-05,7.874941231781853e-05,0.0004802538787023978,0.0005011753643629525,0.004713211095439586,2.6163610719322986e-06,3.43911612599906e-06,1.2477668077103904e-06,1.2341325811001412e-06,4.23366243535496e-06,1.3321579689703808e-06,0.0025669957686882934,0.006180065820404325,0.016175364362952516,0.08606017865538318,3.09355900329102e-05,2.2268453220498353e-05,4.816643159379408e-06,5.597085096379878e-06,4.5463093559003286e-05,2.1128349788434415e-05
0.0027268453220498355,0.003018335684062059,0.017475317348377997,0.09699106723084157,2.1116596144804886e-05,1.7689233662435354e-05,9.863657733897507e-06,7.874941231781852e-06,3.80818053596615e-05,1.547249647390691e-05,5.441937000470146e-05,0.0001267277856135402,0.00034673248707099203,0.003702397743300423,1.4464033850493652e-06,3.1264692054536904e-06,3.979783732957217e-06,1.618241654913023e-06,3.881053126469206e-06,5.996708979783733e-07,0.00307005171603197,0.004033850493653033,0.01950164551010813,0.12047484720263281,3.363892806770099e-05,4.3511988716502114e-05,4.518100611189469e-05,1.9861307005171602e-05,6.516220028208745e-05,2.058298072402445e-05
0.003389750822755054,0.004647390691114245,0.02220968500235073,0.1510343206393982,2.2924306535025857e-05,2.6821814762576396e-05,2.206864127879643e-05,1.3725905030559472e-05,4.4170192759755524e-05,1.5021156558533145e-05,6.805359661495063e-05,0.00043511988716502117,0.0005585331452750352,0.006311706629055007,1.8817583450869769e-06,6.805359661495064e-06,7.806770098730607e-06,3.3474377056887634e-06,3.4367653972731546e-06,1.0465444287729198e-06,0.0038387400094029144,0.007254348848142924,0.025740479548660086,0.19426422190879172,3.363892806770099e-05,7.113305124588622e-05,7.508227550540668e-05,3.678890456041373e-05,6.389280677009873e-05,2.1986365773389752e-05
0.0031993417959567463,0.005872120357310767,0.020698166431593792,0.13697696285848615,2.2303714151386932e-05,2.0007052186177715e-05,2.027503526093089e-05,1.0552421250587682e-05,3.782322519981194e-05,1.3801128349788434e-05,0.00010731076633756466,0.00030324400564174893,0.0006725434884814293,0.010141043723554302,1.3803479078514339e-06,3.4978843441466857e-06,6.222378937470616e-06,2.3321579689703807e-06,3.4438175834508696e-06,5.535966149506347e-07,0.003993888105312647,0.008291020216267044,0.02552891396332863,0.21309355900329102,2.9736718382698636e-05,4.5674659144334746e-05,7.449459332393043e-05,2.7832628114715564e-05,6.231781852374236e-05,1.738834038551951e-05
0.0016410437235543018,0.003157028678890456,0.010293841090738129,0.03373295721673719,2.750352609308886e-05,1.779031499764927e-05,0.0,0.0,4.536906440996709e-05,1.8377997179125528e-05,5.2679830747531735e-05,0.0003544898918664786,0.0003650681711330512,0.002311471556182417,2.395392571697226e-06,2.5481899388810533e-06,0.0,0.0,6.250587682181476e-06,9.637987776210627e-07,0.0018641278796426891,0.00459332393041843,0.011850023507287259,0.043535496003761165,3.7235543018335685e-05,2.8255759285378467e-05,0.0,0.0,6.89233662435355e-05,2.2054536906440998e-05
0.0028631875881523273,0.004823695345557122,0.018152327221438645,0.10782792665726375,1.8836389280677013e-05,9.492242595204513e-06,5.601786553831688e-06,4.160789844851904e-06,4.087917254348848e-05,1.3345086976962858e-05,4.522802068641278e-05,0.0003692994828396803,0.00027809120827456513,0.003450869769628585,1.1941701927597555e-06,1.4334743770568876e-06,2.512929007992478e-06,1.5977903149976494e-06,3.401504466384579e-06,3.6013164080865066e-07,0.0031358721203573105,0.007719793135872121,0.01988246356370475,0.12877291960507756,2.6398683591913493e-05,2.0832157968970383e-05,2.69158439116126e-05,1.746826516220028e-05,6.332863187588152e-05,1.61683121767748e-05
0.0023215796897038082,0.004560413728255759,0.01503291020216267,0.07012223789374707,2.362482369534556e-05,2.279501645510108e-05,1.4466384579219558e-05,7.120357310766338e-06,4.5721673718852846e-05,1.4861307005171602e-05,4.23836389280677e-05,0.00028725905030559475,0.0003591913493182887,0.002766807710390221,2.129290079924777e-06,5.162200282087447e-06,7.120357310766338e-06,2.6140103432063938e-06,3.7823225199811943e-06,8.392101551480959e-07,0.002529384109073813,0.006307005171603197,0.01697696285848613,0.08490832157968971,3.664786083685943e-05,5.41137752703338e-05,6.215326751292902e-05,2.291725434884814e-05,6.16361071932299e-05,1.995768688293371e-05
0.002465914433474377,0.004534555712270804,0.01584626234132581,0.07900799247766808,2.348142924306535e-05,2.016455101081335e-05,7.0404325340855665e-06,2.8232251998119416e-06,5.211565585331453e-05,1.5235072872590504e-05,8.345086976962858e-05,0.00036060178655383167,0.000541137752703338,0.0054372355430183355,1.7853784673248708e-06,5.216267042783263e-06,6.7700987306064875e-06,2.0249177244945933e-06,6.3704748472026325e-06,8.112364833098261e-07,0.002712740949694405,0.005479548660084626,0.017447108603667136,0.09468735307945464,2.865538316878232e-05,3.493182886694876e-05,1.8775270333803478e-05,7.529384109073814e-06,6.643159379407617e-05,1.775270333803479e-05
0.003081805359661495,0.0036577338975082277,0.02050070521861777,0.12463563704748473,3.286318758815233e-05,4.1490362012223784e-05,4.868359191349318e-05,2.25693464974142e-05,4.525152797367184e-05,1.8081805359661496e-05,9.186647860836859e-05,0.00021716031969910672,0.0005665256229431124,0.008147625763986836,1.6835919134931829e-06,6.845322049835449e-06,1.2865538316878232e-05,3.2628114715561823e-06,3.636577338975082e-06,1.6685472496473906e-06,0.0038340385519511047,0.005265632346027268,0.025011753643629526,0.19445228020686414,4.377056887635167e-05,9.63563704748472e-05,0.00014988246356370473,4.6685472496473904e-05,7.397743300423131e-05,3.302773859896568e-05
0.0027362482369534557,0.004308885754583921,0.017670427832628115,0.09696755994358251,2.6845322049835447e-05,2.390691114245416e-05,1.6619652092148567e-05,8.192289609779032e-06,4.2336624353549603e-05,1.5326751292900798e-05,7.193229901269393e-05,0.0003895157498824636,0.000506582040432534,0.004847202632816173,2.0075223319228962e-06,5.43018335684062e-06,6.922896097790315e-06,3.2863187588152326e-06,3.678890456041373e-06,9.026798307475317e-07,0.00308885754583921,0.00687823225199812,0.02010108133521392,0.12263751763046546,3.9680300893276915e-05,6.252938410907382e-05,6.753643629525153e-05,2.8631875881523273e-05,6.596144804889516e-05,2.1384579219558063e-05
0.0029055007052186175,0.004358251057827926,0.018573107663375648,0.10970850963798777,1.9927127409496945e-05,1.6020216267042783e-05,6.2129760225669955e-06,4.515749882463564e-06,3.765867418899859e-05,1.4259520451339915e-05,2.818523742360132e-05,0.00021024917724494593,0.0001994358251057828,0.0021690173953925716,8.126469205453691e-07,2.461212976022567e-06,2.7433004231311707e-06,1.3065350258580158e-06,2.9407616361071933e-06,3.1875881523272216e-07,0.0031241184767277852,0.0064621532675129285,0.020112834978843443,0.1279031499764927,2.7832628114715564e-05,4.614480488951575e-05,4.5533615420780444e-05,1.9844851904090265e-05,7.012223789374706e-05,1.6889985895627642e-05
0.005235072872590503,0.0046238834038551955,0.03591913493182887,0.3547249647390691,3.11706629055007e-05,6.506817113305125e-05,0.00010023507287259051,4.2853784673248704e-05,6.008462623413258e-05,1.654677950164551e-05,0.00028561354019746124,0.0003631875881523272,0.0023624823695345557,0.03996238834038552,1.5314997649271274e-06,2.0376116596144804e-05,2.4447578749412318e-05,5.829807240244475e-06,7.315467795016454e-06,1.1840620592383639e-06,0.0066760695815702865,0.006584391161259991,0.048613070051716036,0.5547719793135872,3.998589562764457e-05,0.00016448048895157497,0.00022585801598495533,6.840620592383638e-05,9.532204983544899e-05,2.3011283497884345e-05
0.0026657263751763047,0.004997649271274095,0.01703808180535966,0.09320639398213446,2.0590032910202163e-05,1.5456041372825578e-05,1.2066290550070522e-05,4.464033850493653e-06,3.49553361542078e-05,1.5347907851433946e-05,5.5101081335213914e-05,0.00023180535966149505,0.00037541137752703337,0.0038575458392101553,2.1422190879172544e-06,3.660084626234133e-06,5.7428302773859894e-06,1.5126939351198872e-06,3.6859426422190877e-06,5.822755054066761e-07,0.003058298072402445,0.0068523742360131635,0.01974377056887635,0.12179125528913964,3.993888105312647e-05,5.162200282087447e-05,7.334273624823695e-05,1.9459332393041844e-05,6.650211565585331e-05,2.076163610719323e-05
0.0022983074753173483,0.003993888105312647,0.01469205453690644,0.06821814762576399,2.4377056887635167e-05,1.975552421250588e-05,1.0188058298072402e-05,4.179595674659145e-06,3.7235543018335685e-05,1.660789844851904e-05,9.473436765397274e-05,0.0003347437705688763,0.0006457451810061119,0.005376116596144805,3.2557592853784673e-06,6.892336624353549e-06,6.398683591913493e-06,2.404795486600846e-06,7.712740949694405e-06,1.0902679830747532e-06,0.002597555242125059,0.0050470145745181005,0.01685002350728726,0.08627174424071463,3.4485190409026795e-05,4.1490362012223784e-05,3.05594734367654e-05,1.2538787023977433e-05,5.954395862717443e-05,1.99059708509638e-05
0.0029689703808180538,0.004880112834978844,0.01931123648330983,0.11292900799247767,2.334978843441467e-05,2.842031029619182e-05,2.5035260930888573e-05,1.415373765867419e-05,4.0785143394452274e-05,1.6619652092148567e-05,8.048895157498825e-05,0.000423836389280677,0.0006372825575928537,0.004814292430653503,3.0347907851433943e-06,9.501645510108132e-06,1.1991067230841561e-05,5.394922425952046e-06,5.039962388340386e-06,1.3848142924306536e-06,0.003133521391631406,0.005987306064880113,0.02092148566055477,0.12397743300423131,3.0253878702397747e-05,5.289139633286319e-05,5.2092148566055476e-05,2.5975552421250587e-05,5.232722143864598e-05,1.994828396803009e-05
0.0033521391631405736,0.0046191819464033845,0.022997179125528913,0.14807240244475786,1.8422661024917723e-05,5.249177244945933e-05,7.059238363892807e-05,1.8330982604607427e-05,4.005641748942172e-05,1.8262811471556182e-05,8.528443817583452e-05,0.00035025858015984957,0.0007990126939351199,0.006875881523272214,1.245416078984485e-06,1.7503526093088857e-05,3.3732957216737184e-05,5.38787023977433e-06,6.031969910672308e-06,3.0512458862247296e-06,0.003596614950634697,0.0055782792665726375,0.025152797367183826,0.16666666666666666,2.103667136812412e-05,9.856605547719793e-05,0.00015944992947813824,3.537846732487071e-05,5.637047484720264e-05,2.5434884814292433e-05
0.002470615890926187,0.004746121297602257,0.01613540197461213,0.07856135401974612,2.6375176304654443e-05,3.0629995298542545e-05,1.5223319228960977e-05,7.2120357310766335e-06,4.518100611189469e-05,1.829337094499295e-05,7.842031029619182e-05,0.0004372355430183357,0.00047978373295721674,0.004680300893276916,2.7926657263751762e-06,8.80818053596615e-06,1.0792195580629995e-05,3.6295251527973675e-06,5.376116596144805e-06,1.5966149506346967e-06,0.002623413258110014,0.005347907851433945,0.017070992007522334,0.08801128349788434,3.05594734367654e-05,4.8166431593794075e-05,3.0441937000470146e-05,1.4424071462153267e-05,5.6017865538316884e-05,2.1217677480018808e-05
